dataset,trial,seed,time_train,time_test,energy_train,energy_test,accuracy,precision,recall,fpr,f1_score,auc,accuracy@5FPR,precision@5FPR,recall@5FPR,fpr@5FPR,f1_score@5FPR,fpr_ratio_age,fpr_ratio_income,fpr_ratio_employment
Variant V,86,310804,644.3431529998779,8.957122564315796,117015.321,1617.005,0.949092157966169,0.09917767256416646,0.4502262443438914,0.04537277215295791,0.16254849908107002,0.7024267360954668,0.949092157966169,0.09917767256416646,0.4502262443438914,0.04537277215295791,0.16254849908107002,0.984883446096107,0.9776169552883369,0.9755017623433906
Base,87,837523,672.7030401229858,7.605793714523315,119467.949,1375.765,0.9735819053611757,0.19742489270386265,0.2876997915218902,0.016652402131270005,0.2341628959276018,0.6355236946953101,0.9735819053611757,0.19742489270386265,0.2876997915218902,0.016652402131270005,0.2341628959276018,0.9302796104447384,0.96694707661428,0.9711376141993197
Variant I,87,837523,672.990779876709,7.288551568984985,123729.379,1348.733,0.9546802594995366,0.13173308831974273,0.3985406532314107,0.03740130211940712,0.19801467414760468,0.6805696755560018,0.9546802594995366,0.13173308831974273,0.3985406532314107,0.03740130211940712,0.19801467414760468,0.9818180175265686,0.9516561392764673,0.9579941707349742
Variant II,87,837523,676.6636843681335,7.559762239456177,122358.585,1358.376,0.9256719184430028,0.10586734693877552,0.5767894371091036,0.0693606158351968,0.17889858820993643,0.7537144106369534,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,87,837523,652.096428155899,9.103594541549683,118903.018,1663.524,0.9827658975801913,0.176017130620985,0.15497737556561086,0.00804953560371517,0.1648285542410267,0.5734639199809478,0.9827658975801913,0.176017130620985,0.15497737556561086,0.00804953560371517,0.1648285542410267,0.9860057939763024,0.9474859930157097,0.9811710022240939
Variant IV,87,837523,646.887485742569,8.911053657531738,112464.07,1529.615,0.9688503426131285,0.10728092783505154,0.251131221719457,0.02318634423897582,0.15033860045146727,0.6139724387402405,0.9688503426131285,0.10728092783505154,0.251131221719457,0.02318634423897582,0.15033860045146727,0.9943293269396404,0.9819363260368887,0.9764290787143981
Variant V,87,837523,651.9518053531647,8.883620023727417,111100.483,1539.46,0.9433778013174882,0.09285503395335105,0.47435897435897434,0.051418291356371854,0.15530864197530866,0.7114703415013013,0.9890264490714687,0,0.0,0.0,0,0,0,0
Base,88,268240,672.6937065124512,7.246640205383301,116329.995,1275.614,0.9649335889293745,0.16230612564624786,0.35997220291869353,0.026452880034432774,0.22373393801965233,0.6667596614421304,0.9649335889293745,0.16230612564624786,0.35997220291869353,0.026452880034432774,0.22373393801965233,0.9433369685287704,0.9837208462132428,0.9609431504311688
Variant I,88,268240,675.124942779541,7.540065288543701,116424.811,1342.984,0.9795619725867031,0.22483221476510068,0.1862404447533009,0.009142540518077296,0.20372481946028126,0.5885489521176118,0.9795619725867031,0.22483221476510068,0.1862404447533009,0.009142540518077296,0.20372481946028126,0.9556301694753685,0.9954353246382105,0.9661298332267367
Variant II,88,268240,676.2992429733276,7.565662860870361,117512.384,1291.265,0.9642993024730501,0.17069553611152305,0.39993050729673385,0.027665090139117013,0.23926826733187817,0.6861327085788085,0.9642993024730501,0.17069553611152305,0.39993050729673385,0.027665090139117013,0.23926826733187817,0.9886750433335337,0.9957316846481227,0.9883189024356313
Variant III,88,268240,652.8781924247742,8.861143589019775,113197.876,1549.504,0.9724337118077394,0.13479052823315119,0.2790346907993967,0.01987281399046105,0.1817735200196512,0.6295809384044678,0.9724337118077394,0.13479052823315119,0.2790346907993967,0.01987281399046105,0.1817735200196512,0.9984674245487992,0.9697407925024107,0.9247738043246143
Variant IV,88,268240,647.750426530838,8.984769105911255,112056.198,1592.165,0.9402330431328412,0.07819430533695808,0.4121417797888386,0.05390762279307171,0.13144918821407095,0.6791170784978834,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant V,88,268240,647.9693479537964,8.921459674835205,112537.926,1555.481,0.9715895925055447,0.1333101287852419,0.2888386123680241,0.02083507656263074,0.18242438675875208,0.6340017679026967,0.9715895925055447,0.1333101287852419,0.2888386123680241,0.02083507656263074,0.18242438675875208,0.9623859615639742,0.9951203039764954,0.9830723889476792
Base,89,366137,672.7617299556732,7.6171746253967285,114801.162,1352.682,0.9570413294896372,0.14636764881307407,0.42633773453787355,0.03540243305150569,0.21792025574993337,0.695467650743184,0.9570413294896372,0.14636764881307407,0.42633773453787355,0.03540243305150569,0.21792025574993337,0.9706162325889094,0.948486410567401,0.9945023069121615
Variant I,89,366137,673.8177392482758,7.175500392913818,117507.121,1201.152,0.9722306228964441,0.18062173814386204,0.27658095899930507,0.017864563750420517,0.21853122855181883,0.6293581976244422,0.9722306228964441,0.18062173814386204,0.27658095899930507,0.017864563750420517,0.21853122855181883,0.9689666087579177,0.9803448090976843,0.881030198536031
Variant II,89,366137,674.153382062912,7.498397350311279,117606.347,1299.884,0.9538217647919613,0.14356810559342206,0.46108408617095203,0.03916252745730513,0.21895883177955616,0.7109607793568236,0.9538217647919613,0.14356810559342206,0.46108408617095203,0.03916252745730513,0.21895883177955616,0.9857832634807085,0.994977123545866,0.9364827475226328
