dataset,trial,seed,time_train,time_test,energy_train,energy_test,accuracy,precision,recall,fpr,f1_score,auc,accuracy@5FPR,precision@5FPR,recall@5FPR,fpr@5FPR,f1_score@5FPR,fpr_ratio_age,fpr_ratio_income,fpr_ratio_employment
Base,2,567130,367.5228524208069,3.7721524238586426,43299.876,399.617,0.9354522440259303,0.11003991865632297,0.5076441973592772,0.05845656077928888,0.1808727948003714,0.7245938182899943,0.9859617288828404,0,0.0,0.0,0,0,0,0
Variant I,2,567130,367.12038350105286,3.9213688373565674,43172.284,416.542,0.9526267011365299,0.12777777777777777,0.40757470465601114,0.03961272831614984,0.19455962846243155,0.6839809881699307,0.9526267011365299,0.12777777777777777,0.40757470465601114,0.03961272831614984,0.19455962846243155,0.938123960225936,0.9891412258512342,0.9434119783053314
Variant II,2,567130,367.39568519592285,3.7815234661102295,43156.422,400.039,0.9435783620311204,0.1196042378075475,0.47463516330785266,0.04974472127124849,0.19106231204979368,0.7124452210183021,0.9435783620311204,0.1196042378075475,0.47463516330785266,0.04974472127124849,0.19106231204979368,0.9832273527458184,0.9991934623758278,0.9510032600186155
Variant III,2,567130,345.56941080093384,4.264415740966797,41148.79,451.399,0.9395502995795955,0.07942314456559972,0.42571644042232276,0.054748556606141745,0.13387087211715185,0.6854839419080906,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant IV,2,567130,339.9450263977051,4.338067293167114,40456.703,455.044,0.9629870237346486,0.09973285841495994,0.2956259426847662,0.029608400970630073,0.14914867307143537,0.633008770857068,0.9629870237346486,0.09973285841495994,0.2956259426847662,0.029608400970630073,0.14914867307143537,0.9641594022658946,0.9751971594353354,0.9948638041795513
Variant V,2,567130,340.85825634002686,4.513247013092041,40735.19,476.905,0.9566023370518719,0.1038422649140546,0.3872549019607843,0.03708057903104343,0.1637697336947855,0.6750871614648705,0.9566023370518719,0.1038422649140546,0.3872549019607843,0.03708057903104343,0.1637697336947855,0.9835672330438281,0.9724683024926847,0.9979412223916804
Base,3,500891,357.23370146751404,3.723412036895752,42498.77,391.007,0.9299891225348884,0.10650846992661683,0.5396108408617095,0.06445261288359644,0.17790251446245492,0.7375791139890565,0.9859617288828404,0,0.0,0.0,0,0,0,0
Variant I,3,500891,356.6587698459625,3.7292323112487793,42349.425,391.101,0.9372518413735915,0.10998281518512733,0.48922863099374564,0.05636910533710644,0.17959183673469387,0.7164297628283196,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant II,3,500891,357.2035377025604,3.754027843475342,42370.587,400.776,0.9107897175747525,0.08998031181823019,0.5875608061153579,0.08460807788969585,0.15606109547321304,0.751476364112831,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,3,500891,340.9926860332489,4.181704998016357,40631.53,449.326,0.9456453374822072,0.08620145247868645,0.4117647058823529,0.04843109363233202,0.14255874673629243,0.6816668061250104,0.9456453374822072,0.08620145247868645,0.4117647058823529,0.04843109363233202,0.14255874673629243,0.9903553995782978,0.9737211871459394,0.9928625899135556
Variant IV,3,500891,338.2101812362671,4.353630065917969,40283.923,467.529,0.9591181435995896,0.0956589841127769,0.3223981900452489,0.033817253786294035,0.14754098360655737,0.6442904681294774,0.9591181435995896,0.0956589841127769,0.3223981900452489,0.033817253786294035,0.14754098360655737,0.9897728564860363,0.9768250728621977,0.9842117829462299
Variant V,3,500891,339.4624273777008,4.221141338348389,40734.179,453.026,0.9617456718196564,0.11167393096948992,0.3574660633484163,0.031549661116224585,0.17018220985548874,0.6629582011160959,0.9617456718196564,0.11167393096948992,0.3574660633484163,0.031549661116224585,0.17018220985548874,0.9702556278281259,0.997068699704011,0.9962976061412729
Base,4,55399,357.7101457118988,3.5808959007263184,42527.199,382.651,0.9656603791991649,0.16704,0.3627519110493398,0.02575531951734749,0.2287467134092901,0.6684982957659962,0.9656603791991649,0.16704,0.3627519110493398,0.02575531951734749,0.2287467134092901,0.9589114235950256,0.9708903362007828,0.9871180384849461
Variant I,4,55399,358.36048650741577,3.729487895965576,42511.977,401.671,0.9456172869616116,0.11930405965202982,0.45031271716469773,0.04733045732491639,0.18863255949348665,0.7014911299198907,0.9456172869616116,0.11930405965202982,0.45031271716469773,0.04733045732491639,0.18863255949348665,0.9649953070381776,0.9995462241388925,0.966980922106691
Variant II,4,55399,358.167578458786,3.8420865535736084,42663.674,401.728,0.9676015804107116,0.17585256631071305,0.35476025017373175,0.023672649555735857,0.23514509442653156,0.6655438003089978,0.9676015804107116,0.17585256631071305,0.35476025017373175,0.023672649555735857,0.23514509442653156,0.9871661769233336,0.974331134513799,0.9839967139845701
Variant III,4,55399,341.6242506504059,4.498162031173706,40960.532,480.341,0.9564657883412229,0.10011179997967273,0.37141779788838614,0.037042925278219396,0.1577135537587063,0.6671874363050834,0.9564657883412229,0.10011179997967273,0.37141779788838614,0.037042925278219396,0.1577135537587063,0.9855609158468134,0.9850293322361477,0.90857552867704
Variant IV,4,55399,340.44917583465576,4.367663860321045,40583.242,457.715,0.968407593763448,0.10868540914088268,0.2609351432880845,0.023742783030708727,0.15345381971393723,0.6185961801286879,0.968407593763448,0.10868540914088268,0.2609351432880845,0.023742783030708727,0.15345381971393723,0.967245670083953,0.9756964014819219,0.9578509612938396
Variant V,4,55399,341.55823588371277,4.498397588729858,40846.203,476.75,0.975731570061902,0.1437125748502994,0.24434389140271492,0.016153459961509496,0.1809803100125681,0.6140952157206028,0.975731570061902,0.1437125748502994,0.24434389140271492,0.016153459961509496,0.1809803100125681,0.9786415557583252,0.9426458003236713,0.93065613073405
Base,5,135049,358.1500823497772,3.7107975482940674,42576.805,392.206,0.9412470550360712,0.11660393140945212,0.48436414176511466,0.05224777745345886,0.18795927998381987,0.7160581821558278,0.9859617288828404,0,0.0,0.0,0,0,0,0
Variant I,5,135049,358.10064339637756,3.7234981060028076,42612.177,393.544,0.964957806936247,0.15694710006373486,0.3422515635858235,0.026175964221399877,0.21520646711819968,0.6580377996822118,0.964957806936247,0.15694710006373486,0.3422515635858235,0.026175964221399877,0.21520646711819968,0.9832007213018293,0.9527958560608908,0.9900103654495168
Variant II,5,135049,357.4340922832489,3.7210161685943604,42685.122,393.289,0.9094775864591971,0.09281188324503999,0.6209173036831133,0.08641382858725981,0.1614856316645581,0.7672517375479267,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,5,135049,340.4172782897949,4.350064516067505,40787.708,459.185,0.9621387665927372,0.10637266779743154,0.3310708898944193,0.030859342314450675,0.16101228681459748,0.6501057737899844,0.9621387665927372,0.10637266779743154,0.3310708898944193,0.030859342314450675,0.16101228681459748,0.9718258189830884,0.981443865115941,0.9012074106880509
Variant IV,5,135049,341.4858739376068,4.200274467468262,40626.676,449.016,0.9618863583700222,0.09736034376918355,0.29901960784313725,0.030758932306919923,0.14689265536723164,0.6341303377681087,0.9618863583700222,0.09736034376918355,0.29901960784313725,0.030758932306919923,0.14689265536723164,0.9916711151404042,0.9958187470255794,0.997033564519934
Variant V,5,135049,341.87426805496216,4.248600721359253,40787.873,460.335,0.9457198185971069,0.09371118012422361,0.4551282051282051,0.048836917412768806,0.1554210661859387,0.703145643857718,0.9457198185971069,0.09371118012422361,0.4551282051282051,0.048836917412768806,0.1554210661859387,0.9537097316437813,0.9901974557921599,0.9760426422707846
Base,6,733378,358.3330674171448,3.926297664642334,42511.444,418.391,0.9674846715542093,0.1646600566572238,0.3231410701876303,0.023341067514953025,0.21815622800844475,0.6499000013363386,0.9674846715542093,0.1646600566572238,0.3231410701876303,0.023341067514953025,0.21815622800844475,0.9202475104552963,0.9683432660301767,0.9817627130536162
Variant I,6,733378,357.3361644744873,3.799072265625,42429.676,401.23,0.9401882834983659,0.11158940397350993,0.4683808200138985,0.05309401777056577,0.18023799973258456,0.7076434011216663,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant II,6,733378,357.3757429122925,3.934155225753784,42425.773,406.268,0.9582947173308619,0.14603095356964554,0.4065323141070188,0.03384916787050046,0.21487603305785127,0.6863415731182592,0.9582947173308619,0.14603095356964554,0.4065323141070188,0.03384916787050046,0.21487603305785127,0.9630400622072522,0.9998049648393417,0.9471974080100514
Variant III,6,733378,339.93533396720886,4.238968372344971,40654.627,463.3,0.9707206461650502,0.1319467554076539,0.29901960784313725,0.021826625386996906,0.18309859154929578,0.6385964912280703,0.9707206461650502,0.1319467554076539,0.29901960784313725,0.021826625386996906,0.18309859154929578,0.9923935417470733,0.9398403644380361,0.9478949567510981
Variant IV,6,733378,339.7830147743225,4.206895112991333,40532.053,451.041,0.9737619583567811,0.12070738227431627,0.22134238310708898,0.017889716341728725,0.15622089155023286,0.6017263333826801,0.9737619583567811,0.12070738227431627,0.22134238310708898,0.017889716341728725,0.15622089155023286,0.9788061925656096,0.9812824970499232,0.950446695526936
Variant V,6,733378,339.82352352142334,4.608666181564331,40835.463,487.056,0.9689868913237777,0.12264297958547608,0.29675716440422323,0.02355451426658857,0.1735582754438196,0.6366013250688174,0.9689868913237777,0.12264297958547608,0.29675716440422323,0.02355451426658857,0.1735582754438196,0.9408898529677124,0.9689800580923512,0.9647948239755584
Base,7,732057,356.26417541503906,3.7946670055389404,42461.341,401.814,0.9677675832028525,0.16250452406804197,0.31202223766504517,0.0228958161210688,0.21370775821037596,0.6445632107719882,0.9677675832028525,0.16250452406804197,0.31202223766504517,0.0228958161210688,0.21370775821037596,0.9837007717393824,0.960675795585241,0.9829953705100481
Variant I,7,732057,356.25712037086487,3.806692361831665,42489.856,400.503,0.9425149992683284,0.11677136218914035,0.4715079916608756,0.050778699067935806,0.1871853231257328,0.71036464629647,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant II,7,732057,356.25907921791077,3.720344305038452,42453.267,402.934,0.9498902492561339,0.13124563678069212,0.4572619874913134,0.043095600894465,0.20395195660596668,0.7070831932984243,0.9498902492561339,0.13124563678069212,0.4572619874913134,0.043095600894465,0.20395195660596668,0.9794035031849884,0.9884575944965349,0.9704568684812641
Variant III,7,732057,338.22221088409424,4.239065885543823,40689.868,453.417,0.9552989175411302,0.09660496882114224,0.3680241327300151,0.03818508911388168,0.15303802430419444,0.6649195218080667,0.9552989175411302,0.09660496882114224,0.3680241327300151,0.03818508911388168,0.15303802430419444,0.9841531763606288,0.9872315251214024,0.9865235796114579
Variant IV,7,732057,338.66309332847595,4.204907655715942,40473.393,449.581,0.9695206726472243,0.09432013769363166,0.2066365007541478,0.02201489415111706,0.12952020798865516,0.5923108033015154,0.9695206726472243,0.09432013769363166,0.2066365007541478,0.02201489415111706,0.12952020798865516,0.9477476092036852,0.9859616467703595,0.9879125560786534
Variant V,7,732057,338.6059889793396,4.2388081550598145,40597.058,462.767,0.9696530835181568,0.12567956507834985,0.29638009049773756,0.022876746715756003,0.17651021783067597,0.6367516718909908,0.9696530835181568,0.12567956507834985,0.29638009049773756,0.022876746715756003,0.17651021783067597,0.9220641696894927,0.9800015599083689,0.9906104609522536
Base,8,51333,355.3440146446228,3.7168705463409424,42496.818,404.058,0.960631380755179,0.1488843813387424,0.3825573314801946,0.031137914145636783,0.2143482916382751,0.675709708667279,0.960631380755179,0.1488843813387424,0.3825573314801946,0.031137914145636783,0.2143482916382751,0.9917416049220327,0.9773003638578178,0.9944390428477402
Variant I,8,51333,355.6030819416046,3.7126340866088867,42534.683,392.533,0.9489829764401736,0.12421929215822346,0.43537178596247395,0.043704114143233136,0.1932896259159275,0.6958338359096204,0.9489829764401736,0.12421929215822346,0.43537178596247395,0.043704114143233136,0.1932896259159275,0.9595706265002314,0.9812213419167571,0.9778219183397518
Variant II,8,51333,356.93591260910034,3.7807462215423584,42445.465,401.983,0.9483195941661382,0.12988009592326138,0.47046560111188324,0.04487661528110344,0.20356310606630082,0.71279449291539,0.9483195941661382,0.12988009592326138,0.47046560111188324,0.04487661528110344,0.20356310606630082,0.9888434508636178,0.9843704651824634,0.9766980449093133
Variant III,8,51333,339.9995858669281,4.489259243011475,40787.785,479.781,0.9637111456850608,0.10882352941176471,0.3208898944193062,0.029156555936741695,0.16252864782276547,0.6458666692412822,0.9637111456850608,0.10882352941176471,0.3208898944193062,0.029156555936741695,0.16252864782276547,0.9903747938220089,0.9412958808414407,0.943003154953509
Variant IV,8,51333,339.5296952724457,4.289200067520142,40477.602,458.755,0.9410026813201364,0.07777939464493597,0.4030920060331825,0.05302903522717764,0.13039765796535738,0.6750314854030024,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant V,8,51333,339.86799573898315,4.455471515655518,40710.881,477.77,0.9634794266609289,0.11508728179551123,0.3480392156862745,0.029692075976905697,0.172976011994003,0.6591735698546844,0.9634794266609289,0.11508728179551123,0.3480392156862745,0.029692075976905697,0.172976011994003,0.981521834125776,0.9654116759717346,0.9583920035740922
